>Title;Adipose tissue-derived mesenchymal stem cells induce expansion of interleukin-10-producing regulatory B cells and ameliorate autoimmunity in a murine model of systemic lupus erythematosus.
>Date;17/12/2014
>Journal;Cell Transplant
>Conflict;NA
