>Title;Comparative effects of n-3, n-6 and n-9 unsaturated fatty acid-rich diet consumption on lupus nephritis, autoantibody production and CD4+ T cell-related gene responses in the autoimmune NZBWF1 mouse.
>Date;23/05/2014
>Journal;PLoS One
>Conflict;NA
