>Title;Lupus-associated causal mutation in neutrophil cytosolic factor 2 (NCF2) brings unique insights to the structure and function of NADPH oxidase.
>Date;29/12/2011
>Journal;Proc Natl Acad Sci U S A
>Conflict;NA
