>Title;Lactobacillus paracasei GMNL-32, Lactobacillus reuteri GMNL-89 and L. reuteri GMNL-263 ameliorate hepatic injuries in lupus-prone mice.
>Date;25/7/2017
>Journal;Br J Nutr
>Conflict;NA
