>Title;Performance of the 2010 American College of Rheumatology/European League against Rheumatism (ACR/EULAR) criteria for classification of rheumatoid arthritis in an Indian population: An observational study in a single centre.
>Date;10/12/2016
>Journal;Indian J Med Res
>Conflict;None.
