>Title;Classification of rheumatoid arthritis: comparison of the 1987 American College of Rheumatology criteria and the 2010 American College of Rheumatology/European League Against Rheumatism criteria.
>Date;23/10/2010
>Journal;Arthritis Rheum
>Conflict;NA
